Year,County Name,Population
2009,Ontario,3628
2009,Ontario,3253
2009,Ontario,119
2009,Ontario,68
2009,Ontario,188
2009,Ontario,3476
2009,Ontario,3117
2009,Ontario,126
2009,Ontario,65
2009,Ontario,168
2009,Ontario,9771
2009,Ontario,8953
2009,Ontario,229
2009,Ontario,166
2009,Ontario,423
2009,Ontario,4960
2009,Ontario,4516
2009,Ontario,115
2009,Ontario,64
2009,Ontario,265
2009,Ontario,4811
2009,Ontario,4437
2009,Ontario,114
2009,Ontario,102
2009,Ontario,158
2009,Ontario,13770
2009,Ontario,12631
2009,Ontario,360
2009,Ontario,260
2009,Ontario,519
2009,Ontario,6885
2009,Ontario,6266
2009,Ontario,202
2009,Ontario,131
2009,Ontario,286
2009,Ontario,6885
2009,Ontario,6365
2009,Ontario,158
2009,Ontario,129
2009,Ontario,233
2009,Ontario,17481
2009,Ontario,16566
2009,Ontario,347
2009,Ontario,220
2009,Ontario,348
2009,Ontario,8633
2009,Ontario,8142
2009,Ontario,190
2009,Ontario,114
2009,Ontario,187
2009,Ontario,8848
2009,Ontario,8424
2009,Ontario,157
2009,Ontario,106
2009,Ontario,161
2009,Ontario,14647
2009,Ontario,14113
2009,Ontario,210
2009,Ontario,127
2009,Ontario,197
2009,Ontario,7250
2009,Ontario,6971
2009,Ontario,122
2009,Ontario,48
2009,Ontario,109
2009,Ontario,7397
2009,Ontario,7142
2009,Ontario,88
2009,Ontario,79
2009,Ontario,88
2009,Ontario,8639
2009,Ontario,8342
2009,Ontario,114
2009,Ontario,70
2009,Ontario,113
2009,Ontario,4136
2009,Ontario,4000
2009,Ontario,48
2009,Ontario,35
2009,Ontario,53
2009,Ontario,4503
2009,Ontario,4342
2009,Ontario,66
2009,Ontario,35
2009,Ontario,60
2009,Ontario,5217
2009,Ontario,5061
2009,Ontario,70
2009,Ontario,25
2009,Ontario,61
2009,Ontario,2248
2009,Ontario,2177
2009,Ontario,31
2009,Ontario,8
2009,Ontario,32
2009,Ontario,2969
2009,Ontario,2884
2009,Ontario,39
2009,Ontario,17
2009,Ontario,29
2009,Ontario,2213
2009,Ontario,2153
2009,Ontario,29
2009,Ontario,11
2009,Ontario,20
2009,Ontario,631
2009,Ontario,617
2009,Ontario,7
2009,Ontario,4
2009,Ontario,3
2009,Ontario,1582
2009,Ontario,1536
2009,Ontario,22
2009,Ontario,7
2009,Ontario,17
2009,Orange,383532
2009,Orange,267756
2009,Orange,39605
2009,Orange,11015
2009,Orange,65156
2009,Orange,193693
2009,Orange,133700
2009,Orange,20593
2009,Orange,5470
2009,Orange,33930
2009,Orange,189839
2009,Orange,134056
2009,Orange,19012
2009,Orange,5545
2009,Orange,31226
2009,Orange,5502
2009,Orange,3203
2009,Orange,700
2009,Orange,209
2009,Orange,1390
2009,Orange,2810
2009,Orange,1637
2009,Orange,358
2009,Orange,107
2009,Orange,708
2009,Orange,2692
2009,Orange,1566
2009,Orange,342
2009,Orange,102
2009,Orange,682
2009,Orange,49373
2009,Orange,30833
2009,Orange,5422
2009,Orange,1415
2009,Orange,11703
2009,Orange,25314
2009,Orange,15889
2009,Orange,2803
2009,Orange,694
2009,Orange,5928
2009,Orange,24059
2009,Orange,14944
2009,Orange,2619
2009,Orange,721
2009,Orange,5775
2009,Orange,62693
2009,Orange,40756
2009,Orange,8152
2009,Orange,1460
2009,Orange,12325
2009,Orange,33081
2009,Orange,21704
2009,Orange,4250
2009,Orange,765
2009,Orange,6362
2009,Orange,29612
2009,Orange,19052
2009,Orange,3902
2009,Orange,695
2009,Orange,5963
2009,Orange,28762
2009,Orange,19054
2009,Orange,3595
2009,Orange,795
2009,Orange,5318
2009,Orange,15613
2009,Orange,10568
2009,Orange,1820
2009,Orange,449
2009,Orange,2776
2009,Orange,13149
2009,Orange,8486
2009,Orange,1775
2009,Orange,346
2009,Orange,2542
2009,Orange,38902
2009,Orange,24057
2009,Orange,4498
2009,Orange,1376
2009,Orange,8971
2009,Orange,20015
2009,Orange,12009
2009,Orange,2389
2009,Orange,648
2009,Orange,4969
2009,Orange,18887
2009,Orange,12048
2009,Orange,2109
2009,Orange,728
2009,Orange,4002
2009,Orange,56633
2009,Orange,36875
2009,Orange,6313
2009,Orange,2210
2009,Orange,11235
2009,Orange,28742
2009,Orange,18123
2009,Orange,3391
2009,Orange,1092
2009,Orange,6136
2009,Orange,27891
2009,Orange,18752
2009,Orange,2922
2009,Orange,1118
2009,Orange,5099
2009,Orange,60499
2009,Orange,45594
2009,Orange,5693
2009,Orange,1631
2009,Orange,7581
2009,Orange,30571
2009,Orange,22705
2009,Orange,3066
2009,Orange,807
2009,Orange,3993
2009,Orange,29928
2009,Orange,22889
2009,Orange,2627
2009,Orange,824
2009,Orange,3588
2009,Orange,41193
2009,Orange,33487
2009,Orange,2799
2009,Orange,1073
2009,Orange,3834
2009,Orange,20388
2009,Orange,16520
2009,Orange,1453
2009,Orange,507
2009,Orange,1908
2009,Orange,20805
2009,Orange,16967
2009,Orange,1346
2009,Orange,566
2009,Orange,1926
2009,Orange,21746
2009,Orange,18033
2009,Orange,1487
2009,Orange,538
2009,Orange,1688
2009,Orange,10452
2009,Orange,8662
2009,Orange,719
2009,Orange,276
2009,Orange,795
2009,Orange,11294
2009,Orange,9371
2009,Orange,768
2009,Orange,262
2009,Orange,893
2009,Orange,12652
2009,Orange,10895
2009,Orange,731
2009,Orange,243
2009,Orange,783
2009,Orange,5078
2009,Orange,4428
2009,Orange,279
2009,Orange,99
2009,Orange,272
2009,Orange,7574
2009,Orange,6467
2009,Orange,452
2009,Orange,144
2009,Orange,511
2009,Orange,5577
2009,Orange,4969
2009,Orange,215
2009,Orange,65
2009,Orange,328
2009,Orange,1629
2009,Orange,1455
2009,Orange,65
2009,Orange,26
2009,Orange,83
2009,Orange,3948
2009,Orange,3514
2009,Orange,150
2009,Orange,39
2009,Orange,245
2009,Orleans,42051
2009,Orleans,36744
2009,Orleans,3040
2009,Orleans,407
2009,Orleans,1860
2009,Orleans,20978
2009,Orleans,18176
2009,Orleans,1572
2009,Orleans,201
2009,Orleans,1029
2009,Orleans,21073
2009,Orleans,18568
2009,Orleans,1468
2009,Orleans,206
2009,Orleans,831
2009,Orleans,444
2009,Orleans,354
2009,Orleans,51
2009,Orleans,4
2009,Orleans,35
2009,Orleans,227
2009,Orleans,181
2009,Orleans,26
2009,Orleans,2
2009,Orleans,18
2009,Orleans,217
2009,Orleans,173
2009,Orleans,25
2009,Orleans,2
2009,Orleans,17
2009,Orleans,4193
2009,Orleans,3559
2009,Orleans,272
2009,Orleans,44
2009,Orleans,318
2009,Orleans,2114
2009,Orleans,1798
2009,Orleans,139
2009,Orleans,15
2009,Orleans,162
2009,Orleans,2079
2009,Orleans,1761
2009,Orleans,133
2009,Orleans,29
2009,Orleans,156
2009,Orleans,5940
2009,Orleans,5139
2009,Orleans,444
2009,Orleans,55
2009,Orleans,302
2009,Orleans,3148
2009,Orleans,2734
2009,Orleans,233
2009,Orleans,27
2009,Orleans,154
2009,Orleans,2792
2009,Orleans,2405
2009,Orleans,211
2009,Orleans,28
2009,Orleans,148
2009,Orleans,2801
2009,Orleans,2306
2009,Orleans,293
2009,Orleans,38
2009,Orleans,164
2009,Orleans,1468
2009,Orleans,1178
2009,Orleans,181
2009,Orleans,23
2009,Orleans,86
2009,Orleans,1333
2009,Orleans,1128
2009,Orleans,112
2009,Orleans,15
2009,Orleans,78
2009,Orleans,4702
2009,Orleans,3691
2009,Orleans,592
2009,Orleans,53
2009,Orleans,366
2009,Orleans,2466
2009,Orleans,1897
2009,Orleans,312
2009,Orleans,27
2009,Orleans,230
2009,Orleans,2236
2009,Orleans,1794
2009,Orleans,280
2009,Orleans,26
2009,Orleans,136
2009,Orleans,5852
2009,Orleans,4783
2009,Orleans,663
2009,Orleans,62
2009,Orleans,344
2009,Orleans,2831
2009,Orleans,2295
2009,Orleans,318
2009,Orleans,30
2009,Orleans,188
2009,Orleans,3021
2009,Orleans,2488
2009,Orleans,345
2009,Orleans,32
2009,Orleans,156
2009,Orleans,6973
2009,Orleans,6428
2009,Orleans,322
2009,Orleans,62
2009,Orleans,161
2009,Orleans,3527
2009,Orleans,3236
2009,Orleans,169
2009,Orleans,31
2009,Orleans,91
2009,Orleans,3446
2009,Orleans,3192
2009,Orleans,153
2009,Orleans,31
2009,Orleans,70
2009,Orleans,5143
2009,Orleans,4823
2009,Orleans,184
2009,Orleans,48
2009,Orleans,88
2009,Orleans,2568
2009,Orleans,2394
2009,Orleans,98
2009,Orleans,27
2009,Orleans,49
2009,Orleans,2575
2009,Orleans,2429
2009,Orleans,86
2009,Orleans,21
2009,Orleans,39
2009,Orleans,3266
2009,Orleans,3067
2009,Orleans,137
2009,Orleans,21
2009,Orleans,41
2009,Orleans,1563
2009,Orleans,1465
2009,Orleans,62
2009,Orleans,11
2009,Orleans,25
2009,Orleans,1703
2009,Orleans,1602
2009,Orleans,75
2009,Orleans,10
2009,Orleans,16
2009,Orleans,1838
2009,Orleans,1730
2009,Orleans,64
2009,Orleans,14
2009,Orleans,30
2009,Orleans,785
2009,Orleans,733
2009,Orleans,29
2009,Orleans,6
2009,Orleans,17
2009,Orleans,1053
2009,Orleans,997
2009,Orleans,35
2009,Orleans,8
2009,Orleans,13
2009,Orleans,899
2009,Orleans,864
2009,Orleans,18
2009,Orleans,6
2009,Orleans,11
2009,Orleans,281
2009,Orleans,265
2009,Orleans,5
2009,Orleans,2
2009,Orleans,9
2009,Orleans,618
2009,Orleans,599
2009,Orleans,13
2009,Orleans,4
2009,Orleans,2
2009,Oswego,121377
2009,Oswego,116578
2009,Oswego,1359
2009,Oswego,60149
2009,Oswego,57784
2009,Oswego,691
2009,Oswego,616
2009,Oswego,1058
2009,Oswego,61228
2009,Oswego,58794
2009,Oswego,668
2009,Oswego,747
2009,Oswego,1019
2009,Oswego,1394
2009,Oswego,1301
2009,Oswego,34
2009,Oswego,25
2009,Oswego,34
2009,Oswego,712
2009,Oswego,665
2009,Oswego,17
2009,Oswego,12
2009,Oswego,18
2009,Oswego,682
2009,Oswego,636
2009,Oswego,17
2009,Oswego,13
2009,Oswego,16
2009,Oswego,12634
2009,Oswego,11779
2009,Oswego,247
2009,Oswego,207
2009,Oswego,401
2009,Oswego,6448
2009,Oswego,6045
2009,Oswego,122
2009,Oswego,84
2009,Oswego,197
2009,Oswego,6186
2009,Oswego,5734
2009,Oswego,125
2009,Oswego,123
2009,Oswego,204
2009,Oswego,18616
2009,Oswego,17452
2009,Oswego,379
2009,Oswego,243
2009,Oswego,542
2009,Oswego,9354
2009,Oswego,8790
2009,Oswego,173
2009,Oswego,107
2009,Oswego,284
2009,Oswego,9262
2009,Oswego,8662
2009,Oswego,206
2009,Oswego,136
2009,Oswego,258
2009,Oswego,9419
2009,Oswego,8885
2009,Oswego,163
2009,Oswego,130
2009,Oswego,241
2009,Oswego,4800
2009,Oswego,4567
2009,Oswego,54
2009,Oswego,61
2009,Oswego,118
2009,Oswego,4619
2009,Oswego,4318
2009,Oswego,109
2009,Oswego,69
2009,Oswego,123
2009,Oswego,14350
2009,Oswego,13776
2009,Oswego,164
2009,Oswego,156
2009,Oswego,254
2009,Oswego,7374
2009,Oswego,7089
2009,Oswego,87
2009,Oswego,76
2009,Oswego,122
2009,Oswego,6976
2009,Oswego,6687
2009,Oswego,77
2009,Oswego,80
2009,Oswego,132
2009,Oswego,15684
2009,Oswego,15157
2009,Oswego,139
2009,Oswego,174
2009,Oswego,214
2009,Oswego,7689
2009,Oswego,7424
2009,Oswego,85
2009,Oswego,71
2009,Oswego,109
2009,Oswego,7995
2009,Oswego,7733
2009,Oswego,54
2009,Oswego,103
2009,Oswego,105
2009,Oswego,19599
2009,Oswego,19117
2009,Oswego,125
2009,Oswego,165
2009,Oswego,192
2009,Oswego,9893
2009,Oswego,9631
2009,Oswego,82
2009,Oswego,82
2009,Oswego,98
2009,Oswego,9706
2009,Oswego,9486
2009,Oswego,43
2009,Oswego,83
2009,Oswego,94
2009,Oswego,14761
2009,Oswego,14444
2009,Oswego,62
2009,Oswego,146
2009,Oswego,109
2009,Oswego,7410
2009,Oswego,7227
2009,Oswego,45
2009,Oswego,76
2009,Oswego,62
2009,Oswego,7351
2009,Oswego,7217
2009,Oswego,17
2009,Oswego,70
2009,Oswego,47
2009,Oswego,8327
2009,Oswego,8173
2009,Oswego,30
2009,Oswego,70
2009,Oswego,54
2009,Oswego,3934
2009,Oswego,3856
2009,Oswego,18
2009,Oswego,31
2009,Oswego,29
2009,Oswego,4393
2009,Oswego,4317
2009,Oswego,12
2009,Oswego,39
2009,Oswego,25
2009,Oswego,4660
2009,Oswego,4585
2009,Oswego,12
2009,Oswego,36
2009,Oswego,27
2009,Oswego,1989
2009,Oswego,1954
2009,Oswego,6
2009,Oswego,12
2009,Oswego,17
2009,Oswego,2671
2009,Oswego,2631
2009,Oswego,6
2009,Oswego,24
2009,Oswego,10
2009,Oswego,1933
2009,Oswego,1909
2009,Oswego,4
2009,Oswego,11
2009,Oswego,9
2009,Oswego,546
2009,Oswego,536
2009,Oswego,2
2009,Oswego,4
2009,Oswego,4
2009,Oswego,1387
2009,Oswego,1373
2009,Oswego,2
2009,Oswego,7
2009,Oswego,5
2009,Otsego,61602
2009,Otsego,57861
2009,Otsego,1433
2009,Otsego,820
2009,Otsego,1488
2009,Otsego,29675
2009,Putnam,476
2009,Otsego,27845
2009,Otsego,734
2009,Otsego,381
2009,Otsego,715
2009,Otsego,31927
2009,Otsego,30016
2009,Otsego,699
2009,Otsego,439
2009,Otsego,773
2009,Otsego,585
2009,Otsego,533
2009,Otsego,21
2009,Otsego,13
2009,Otsego,18
2009,Otsego,299
2009,Otsego,272
2009,Otsego,11
2009,Otsego,7
2009,Otsego,9
2009,Otsego,286
2009,Otsego,261
2009,Otsego,10
2009,Otsego,6
2009,Otsego,9
2009,Otsego,5021
2009,Otsego,4555
2009,Otsego,170
2009,Otsego,104
2009,Otsego,192
2009,Otsego,2534
2009,Otsego,2299
2009,Otsego,93
2009,Otsego,54
2009,Otsego,88
2009,Otsego,2487
2009,Otsego,2256
2009,Otsego,77
2009,Otsego,50
2009,Otsego,104
2009,Otsego,9834
2009,Otsego,8729
2009,Otsego,541
2009,Otsego,140
2009,Otsego,424
2009,Otsego,4788
2009,Otsego,4251
2009,Otsego,271
2009,Otsego,68
2009,Otsego,198
2009,Otsego,5046
2009,Otsego,4478
2009,Otsego,270
2009,Otsego,72
2009,Otsego,226
2009,Otsego,7775
2009,Otsego,7096
2009,Otsego,274
2009,Otsego,142
2009,Otsego,263
2009,Otsego,3650
2009,Otsego,3339
2009,Otsego,126
2009,Otsego,65
2009,Otsego,120
2009,Otsego,4125
2009,Otsego,3757
2009,Otsego,148
2009,Otsego,77
2009,Otsego,143
2009,Otsego,4030
2009,Otsego,3668
2009,Otsego,110
2009,Otsego,107
2009,Otsego,145
2009,Otsego,2199
2009,Otsego,1992
2009,Otsego,69
2009,Otsego,46
2009,Otsego,92
2009,Otsego,1831
2009,Otsego,1676
2009,Otsego,41
2009,Otsego,61
2009,Otsego,53
2009,Otsego,6722
2009,Otsego,6387
2009,Otsego,98
2009,Otsego,109
2009,Otsego,128
2009,Otsego,3323
2009,Otsego,3159
2009,Otsego,53
2009,Otsego,46
2009,Otsego,65
2009,Otsego,3399
2009,Otsego,3228
2009,Otsego,45
2009,Otsego,63
2009,Otsego,63
2009,Otsego,9271
2009,Otsego,8963
2009,Otsego,104
2009,Otsego,75
2009,Otsego,129
2009,Otsego,4428
2009,Otsego,4272
2009,Otsego,57
2009,Otsego,35
2009,Otsego,64
2009,Otsego,4843
2009,Otsego,4691
2009,Otsego,47
2009,Otsego,40
2009,Otsego,65
2009,Otsego,8410
2009,Otsego,8197
2009,Otsego,54
2009,Otsego,61
2009,Otsego,98
2009,Otsego,4125
2009,Otsego,4026
2009,Otsego,26
2009,Otsego,28
2009,Otsego,45
2009,Otsego,4285
2009,Otsego,4171
2009,Otsego,28
2009,Otsego,33
2009,Otsego,53
2009,Otsego,5280
2009,Otsego,5151
2009,Otsego,38
2009,Otsego,38
2009,Otsego,53
2009,Otsego,2538
2009,Otsego,2483
2009,Otsego,17
2009,Otsego,19
2009,Otsego,19
2009,Otsego,2742
2009,Otsego,2668
2009,Otsego,21
2009,Otsego,19
2009,Otsego,34
2009,Otsego,3214
2009,Otsego,3159
2009,Otsego,12
2009,Otsego,19
2009,Otsego,24
2009,Otsego,1330
2009,Otsego,1300
2009,Otsego,7
2009,Otsego,11
2009,Otsego,12
2009,Otsego,1884
2009,Otsego,1859
2009,Otsego,5
2009,Otsego,8
2009,Otsego,12
2009,Otsego,1460
2009,Otsego,1423
2009,Otsego,11
2009,Otsego,12
2009,Otsego,14
2009,Otsego,461
2009,Otsego,452
2009,Otsego,4
2009,Otsego,2
2009,Otsego,3
2009,Otsego,999
2009,Otsego,971
2009,Otsego,7
2009,Otsego,10
2009,Otsego,11
2009,Putnam,99265
2009,Putnam,83083
2009,Putnam,2830
2009,Putnam,2362
2009,Putnam,10990
2009,Putnam,50143
2009,Putnam,41536
2009,Putnam,2668
2009,Putnam,1514
2009,Putnam,1149
2009,Putnam,5944
2009,Putnam,49122
2009,Putnam,41547
2009,Putnam,1316
2009,Putnam,1213
2009,Putnam,5046
2009,Putnam,970
2009,Putnam,676
2009,Putnam,51
2009,Putnam,41
2009,Putnam,202
2009,Putnam,347
2009,Putnam,25
2009,Putnam,21
2009,Putnam,104
2009,Putnam,473
2009,Putnam,329
2009,Putnam,26
2009,Putnam,20
2009,Putnam,98
2009,Putnam,10586
2009,Putnam,8356
2009,Putnam,364
2009,Putnam,246
2009,Putnam,1620
2009,Putnam,5361
2009,Putnam,4234
2009,Putnam,178
2009,Putnam,113
2009,Putnam,836
2009,Putnam,5225
2009,Putnam,4122
2009,Putnam,186
2009,Putnam,133
2009,Putnam,784
2009,Putnam,14590
2009,Putnam,11967
2009,Putnam,535
2009,Putnam,298
2009,Putnam,1790
2009,Putnam,7535
2009,Putnam,6102
2009,Putnam,284
2009,Putnam,160
2009,Putnam,989
2009,Putnam,7055
2009,Putnam,5865
2009,Putnam,251
2009,Putnam,138
2009,Putnam,801
2009,Putnam,5731
2009,Putnam,4686
2009,Putnam,165
2009,Putnam,106
2009,Putnam,774
2009,Putnam,3063
2009,Putnam,2438
2009,Putnam,96
2009,Putnam,53
2009,Putnam,2248
2009,Putnam,69
2009,Putnam,53
2009,Putnam,298
2009,Putnam,9026
2009,Putnam,6717
2009,Putnam,326
2009,Putnam,291
2009,Putnam,1692
2009,Putnam,5059
2009,Putnam,3685
2009,Putnam,188
2009,Putnam,150
2009,Putnam,1036
2009,Putnam,3967
2009,Putnam,3032
2009,Putnam,138
2009,Putnam,141
2009,Putnam,656
2009,Putnam,15350
2009,Putnam,11995
2009,Putnam,565
2009,Putnam,530
2009,Putnam,2260
2009,Putnam,7641
2009,Putnam,5862
2009,Putnam,318
2009,Putnam,248
2009,Putnam,1213
2009,Putnam,7709
2009,Putnam,6133
2009,Putnam,247
2009,Putnam,282
2009,Putnam,1047
2009,Putnam,18402
2009,Putnam,15933
2009,Putnam,468
2009,Putnam,465
2009,Putnam,1536
2009,Putnam,9203
2009,Putnam,7939
2009,Putnam,244
2009,Putnam,216
2009,Putnam,804
2009,Putnam,9199
2009,Putnam,7994
2009,Putnam,224
2009,Putnam,249
2009,Putnam,732
2009,Putnam,12775
2009,Putnam,11738
2009,Putnam,196
2009,Putnam,225
2009,Putnam,616
2009,Putnam,6389
2009,Putnam,5884
2009,Putnam,107
2009,Putnam,110
2009,Putnam,288
2009,Putnam,6386
2009,Putnam,5854
2009,Putnam,89
2009,Putnam,115
2009,Putnam,328
2009,Putnam,6855
2009,Putnam,6398
2009,Putnam,94
2009,Putnam,95
2009,Putnam,268
2009,Putnam,3368
2009,Putnam,3151
2009,Putnam,48
2009,Putnam,53
2009,Putnam,116
2009,Putnam,3487
2009,Putnam,3247
2009,Putnam,46
2009,Putnam,42
2009,Putnam,152
2009,Putnam,3590
2009,Putnam,3352
2009,Putnam,44
2009,Putnam,47
2009,Putnam,147
2009,Putnam,1588
2009,Putnam,1500
2009,Putnam,21
2009,Putnam,20
2009,Putnam,47
2009,Putnam,2002
2009,Putnam,1852
2009,Putnam,23
2009,Putnam,27
2009,Putnam,100
2009,Putnam,1390
2009,Putnam,1265
2009,Putnam,22
2009,Putnam,18
2009,Putnam,85
2009,Putnam,439
2009,Putnam,394
2009,Putnam,5
2009,Putnam,5
2009,Putnam,35
2009,Putnam,951
2009,Putnam,871
2009,Putnam,17
2009,Putnam,13
2009,Putnam,50
2009,Rensselaer,155541
2009,Rensselaer,137299
2009,Rensselaer,9488
2009,Rensselaer,4021
2009,Rensselaer,4733
2009,Rensselaer,76828
2009,Rensselaer,67468
2009,Rensselaer,4673
2009,Rensselaer,2322
2009,Rensselaer,2365
2009,Rensselaer,78713
2009,Rensselaer,69831
2009,Rensselaer,4815
2009,Rensselaer,1699
2009,Rensselaer,2368
2009,Rensselaer,1797
2009,Rensselaer,1442
2009,Rensselaer,163
2009,Rensselaer,86
2009,Rensselaer,106
2009,Rensselaer,917
2009,Rensselaer,737
2009,Rensselaer,82
2009,Rensselaer,43
2009,Rensselaer,55
2009,Rensselaer,880
2009,Rensselaer,705
2009,Rensselaer,81
2009,Rensselaer,43
2009,Rensselaer,51
2009,Rensselaer,15557
2009,Rensselaer,12357
2009,Rensselaer,1652
2009,Rensselaer,602
2009,Rensselaer,946
2009,Rensselaer,7833
2009,Rensselaer,6240
2009,Rensselaer,820
2009,Rensselaer,308
2009,Rensselaer,465
2009,Rensselaer,7724
2009,Rensselaer,6117
2009,Rensselaer,832
2009,Rensselaer,294
2009,Rensselaer,481
2009,Rensselaer,21264
2009,Rensselaer,17700
2009,Rensselaer,1965
2009,Rensselaer,590
2009,Rensselaer,1009
2009,Rensselaer,11111
2009,Rensselaer,9247
2009,Rensselaer,1002
2009,Rensselaer,350
2009,Rensselaer,512
2009,Rensselaer,10153
2009,Rensselaer,8453
2009,Rensselaer,963
2009,Rensselaer,240
2009,Rensselaer,497
2009,Rensselaer,10583
2009,Rensselaer,9158
2009,Rensselaer,716
2009,Rensselaer,338
2009,Rensselaer,371
2009,Rensselaer,5469
2009,Rensselaer,4682
2009,Rensselaer,362
2009,Rensselaer,232
2009,Rensselaer,193
2009,Rensselaer,5114
2009,Rensselaer,4476
2009,Rensselaer,354
2009,Rensselaer,106
2009,Rensselaer,178
2009,Rensselaer,20424
2009,Rensselaer,17362
2009,Rensselaer,1280
2009,Rensselaer,1026
2009,Rensselaer,756
2009,Rensselaer,10701
2009,Rensselaer,9072
2009,Rensselaer,618
2009,Rensselaer,630
2009,Rensselaer,381
2009,Rensselaer,9723
2009,Rensselaer,8290
2009,Rensselaer,662
2009,Rensselaer,396
2009,Rensselaer,375
2009,Rensselaer,20597
2009,Rensselaer,17890
2009,Rensselaer,1269
2009,Rensselaer,769
2009,Rensselaer,669
2009,Rensselaer,10155
2009,Rensselaer,8763
2009,Rensselaer,589
2009,Rensselaer,459
2009,Rensselaer,344
2009,Rensselaer,10442
2009,Rensselaer,9127
2009,Rensselaer,680
2009,Rensselaer,310
2009,Rensselaer,325
2009,Rensselaer,24306
2009,Rensselaer,22436
2009,Rensselaer,1150
2009,Rensselaer,259
2009,Rensselaer,461
2009,Rensselaer,11947
2009,Rensselaer,10990
2009,Rensselaer,582
2009,Rensselaer,138
2009,Rensselaer,237
2009,Rensselaer,12359
2009,Rensselaer,11446
2009,Rensselaer,568
2009,Rensselaer,121
2009,Rensselaer,224
2009,Rensselaer,19871
2009,Rensselaer,18713
2009,Rensselaer,752
2009,Rensselaer,188
2009,Rensselaer,218
2009,Rensselaer,9856
2009,Rensselaer,9283
2009,Rensselaer,393
2009,St Lawrence,93
2009,Rensselaer,82
2009,Rensselaer,98
2009,Rensselaer,10015
2009,Rensselaer,9430
2009,Rensselaer,359
2009,Rensselaer,106
2009,Rensselaer,120
2009,Rensselaer,10819
2009,Rensselaer,10302
2009,Rensselaer,289
2009,Rensselaer,112
2009,Rensselaer,116
2009,Rensselaer,4942
2009,Rensselaer,4696
2009,Rensselaer,138
2009,Rensselaer,58
2009,Rensselaer,50
2009,Rensselaer,5877
2009,Rensselaer,5606
2009,Rensselaer,151
2009,Rensselaer,54
2009,Rensselaer,66
2009,Rensselaer,7254
2009,Rensselaer,6957
2009,Rensselaer,201
2009,Rensselaer,37
2009,Rensselaer,59
2009,Rensselaer,2969
2009,Rensselaer,2853
2009,Rensselaer,73
2009,Rensselaer,19
2009,Rensselaer,24
2009,Rensselaer,4285
2009,Rensselaer,4104
2009,Rensselaer,128
2009,Rensselaer,18
2009,Rensselaer,35
2009,Rensselaer,3069
2009,Rensselaer,2982
2009,Rensselaer,51
2009,Rensselaer,14
2009,Rensselaer,22
2009,Rensselaer,928
2009,Rensselaer,905
2009,Rensselaer,14
2009,Rensselaer,3
2009,Rensselaer,6
2009,Rensselaer,2141
2009,Rensselaer,2077
2009,Rensselaer,37
2009,Rensselaer,11
2009,Rensselaer,16
2009,Rockland,300173
2009,Rockland,206057
2009,Rockland,32649
2009,Rockland,20033
2009,Rockland,41434
2009,Rockland,148619
2009,Rockland,101043
2009,Rockland,15985
2009,Rockland,9671
2009,Rockland,21920
2009,Rockland,151554
2009,Rockland,105014
2009,Rockland,16664
2009,Rockland,10362
2009,Rockland,19514
2009,Rockland,4561
2009,Rockland,2596
2009,Rockland,619
2009,Rockland,342
2009,Rockland,1004
2009,Rockland,2329
2009,Rockland,1328
2009,Rockland,314
2009,Rockland,174
2009,Rockland,513
2009,Rockland,2232
2009,Rockland,1268
2009,Rockland,305
2009,Rockland,168
2009,Rockland,491
2009,Rockland,41361
2009,Rockland,27232
2009,Rockland,4253
2009,Rockland,2329
2009,Rockland,7547
2009,Rockland,21102
2009,Rockland,13982
2009,Rockland,2120
2009,Rockland,1155
2009,Rockland,3845
2009,Rockland,20259
2009,Rockland,13250
2009,Rockland,2133
2009,Rockland,1174
2009,Rockland,3702
2009,Rockland,46021
2009,Rockland,30840
2009,Rockland,6086
2009,Rockland,2802
2009,Rockland,6293
2009,Rockland,23821
2009,Rockland,15909
2009,Rockland,3212
2009,Rockland,1412
2009,Rockland,3288
2009,Rockland,22200
2009,Rockland,14931
2009,Rockland,2874
2009,Rockland,1390
2009,Rockland,3005
2009,Rockland,20169
2009,Rockland,13072
2009,Rockland,2444
2009,Rockland,1368
2009,Rockland,3285
2009,Rockland,10347
2009,Rockland,6564
2009,Rockland,1266
2009,Rockland,705
2009,Rockland,1812
2009,Rockland,9822
2009,Rockland,6508
2009,Rockland,1178
2009,Rockland,663
2009,Rockland,1473
2009,Rockland,29476
2009,Rockland,17885
2009,Rockland,3186
2009,Rockland,2127
2009,Rockland,6278
2009,Rockland,15696
2009,Rockland,9270
2009,Rockland,1708
2009,Rockland,1037
2009,Rockland,3681
2009,Rockland,13780
2009,Rockland,8615
2009,Rockland,1478
2009,Rockland,1090
2009,Rockland,2597
2009,Rockland,37312
2009,Rockland,23162
2009,Rockland,4391
2009,Rockland,2784
2009,Rockland,6975
2009,Rockland,18697
2009,Rockland,11382
2009,Rockland,2076
2009,Rockland,1336
2009,Rockland,3903
2009,Rockland,18615
2009,Rockland,11780
2009,Rockland,2315
2009,Rockland,1448
2009,Rockland,3072
2009,Rockland,44446
2009,Rockland,31004
2009,Rockland,5188
2009,Rockland,3212
2009,Rockland,5042
2009,Rockland,21914
2009,Rockland,15385
2009,Rockland,2440
2009,Rockland,1493
2009,Rockland,2596
2009,Rockland,22532
2009,Rockland,15619
2009,Rockland,2748
2009,Rockland,1719
2009,Rockland,2446
2009,Rockland,35624
2009,Rockland,26751
2009,Rockland,3407
