Fulton,Gloversville City PD,2009,32,7
Fulton,Gloversville City PD,2008,35,7
Fulton,Gloversville City PD,2007,34,7
Fulton,Johnstown City PD,2019,25,1
Fulton,Johnstown City PD,2018,27,0
Fulton,Johnstown City PD,2017,24,0
Fulton,Johnstown City PD,2016,23,0
Fulton,Johnstown City PD,2015,24,1
Fulton,Johnstown City PD,2014,25,1
Fulton,Johnstown City PD,2013,25,1
Fulton,Johnstown City PD,2012,25,1
Fulton,Johnstown City PD,2011,25,1
Fulton,Johnstown City PD,2010,27,0
Fulton,Johnstown City PD,2009,26,0
Fulton,Johnstown City PD,2008,26,0
Fulton,Johnstown City PD,2007,26,0
Fulton,Northville Vg PD,2019,0,7
Fulton,Northville Vg PD,2018,0,6
Fulton,Northville Vg PD,2017,0,7
Fulton,Northville Vg PD,2016,0,7
Fulton,Northville Vg PD,2015,0,6
Fulton,Northville Vg PD,2014,0,10
Fulton,Northville Vg PD,2013,0,11
Fulton,Northville Vg PD,2012,0,10
Fulton,Northville Vg PD,2011,0,9
Fulton,Northville Vg PD,2010,0,9
Fulton,Northville Vg PD,2009,0,8
Fulton,Northville Vg PD,2008,0,9
Fulton,Northville Vg PD,2007,0,8
Genesee,Batavia City PD,2018,34,1
Genesee,Batavia City PD,2017,31,2
Genesee,Batavia City PD,2016,33,2
Genesee,Batavia City PD,2015,31,2
Genesee,Batavia City PD,2014,34,2
Genesee,Batavia City PD,2013,33,2
Genesee,Batavia City PD,2012,30,3
Genesee,Batavia City PD,2011,31,2
Genesee,Batavia City PD,2010,33,3
Genesee,Batavia City PD,2009,32,3
Genesee,Batavia City PD,2008,33,4
Genesee,Batavia City PD,2007,37,5
Genesee,Genesee County Sheriff,2019,81,8
Genesee,Genesee County Sheriff,2017,76,8
Genesee,Genesee County Sheriff,2016,78,7
Genesee,Genesee County Sheriff,2015,75,6
Genesee,Genesee County Sheriff,2014,76,5
Genesee,Genesee County Sheriff,2013,77,5
Genesee,Genesee County Sheriff,2012,76,7
Genesee,Genesee County Sheriff,2011,79,8
Genesee,Genesee County Sheriff,2010,79,8
Genesee,Genesee County Sheriff,2009,76,5
Genesee,Genesee County Sheriff,2008,68,5
Genesee,Genesee County Sheriff,2007,74,4
Genesee,LeRoy Vg PD,2019,7,10
Genesee,LeRoy Vg PD,2018,7,10
Genesee,LeRoy Vg PD,2017,7,13
Genesee,LeRoy Vg PD,2016,7,9
Genesee,LeRoy Vg PD,2015,7,9
Genesee,LeRoy Vg PD,2014,8,8
Genesee,LeRoy Vg PD,2013,7,8
Genesee,LeRoy Vg PD,2012,7,8
Genesee,LeRoy Vg PD,2011,8,3
Genesee,LeRoy Vg PD,2010,8,7
Genesee,LeRoy Vg PD,2009,10,9
Genesee,LeRoy Vg PD,2008,12,10
Genesee,LeRoy Vg PD,2007,12,10
Greene,Athens Vg PD,2019,0,15
Greene,Athens Vg PD,2018,0,14
Greene,Athens Vg PD,2017,0,11
Greene,Athens Vg PD,2016,0,10
Greene,Athens Vg PD,2015,0,13
Greene,Athens Vg PD,2014,0,11
Greene,Athens Vg PD,2013,0,14
Greene,Athens Vg PD,2011,0,15
Greene,Athens Vg PD,2010,0,15
Greene,Athens Vg PD,2009,0,13
Greene,Athens Vg PD,2008,0,13
Greene,Athens Vg PD,2007,0,17
Greene,Cairo Town PD,2019,2,10
Greene,Cairo Town PD,2018,1,16
Greene,Cairo Town PD,2017,1,15
Greene,Cairo Town PD,2016,1,16
Greene,Cairo Town PD,2015,1,15
Greene,Cairo Town PD,2014,1,16
Greene,Cairo Town PD,2013,1,15
Greene,Cairo Town PD,2012,1,12
Greene,Cairo Town PD,2011,1,15
Greene,Cairo Town PD,2010,2,10
Greene,Cairo Town PD,2009,2,11
Greene,Cairo Town PD,2008,2,12
Greene,Cairo Town PD,2007,2,15
Greene,Catskill Vg PD,2019,15,10
Greene,Catskill Vg PD,2018,16,8
Greene,Catskill Vg PD,2016,14,11
Greene,Catskill Vg PD,2015,16,11
Greene,Catskill Vg PD,2014,16,12
Greene,Catskill Vg PD,2013,19,12
Greene,Catskill Vg PD,2012,16,9
Greene,Catskill Vg PD,2011,16,13
Greene,Catskill Vg PD,2010,16,17
Greene,Catskill Vg PD,2009,16,16
Greene,Catskill Vg PD,2008,16,13
Greene,Catskill Vg PD,2007,16,11
Greene,Coxsackie Vg PD,2019,0,17
Greene,Coxsackie Vg PD,2016,0,19
Greene,Coxsackie Vg PD,2015,0,18
Greene,Coxsackie Vg PD,2014,0,19
Greene,Coxsackie Vg PD,2013,0,20
Greene,Coxsackie Vg PD,2012,0,17
Greene,Coxsackie Vg PD,2011,0,15
Greene,Coxsackie Vg PD,2010,0,22
Greene,Coxsackie Vg PD,2009,0,21
Greene,Coxsackie Vg PD,2008,0,20
Greene,Coxsackie Vg PD,2007,1,15
Greene,Durham Town PD,2019,0,9
Greene,Durham Town PD,2018,0,8
Greene,Durham Town PD,2017,0,8
Greene,Durham Town PD,2016,0,10
Greene,Durham Town PD,2015,0,10
Greene,Durham Town PD,2014,0,10
Greene,Durham Town PD,2013,0,10
Greene,Durham Town PD,2012,0,10
Greene,Durham Town PD,2011,0,8
Greene,Durham Town PD,2010,0,8
Greene,Greene County Sheriff,2019,34,19
Greene,Greene County Sheriff,2018,30,20
Greene,Greene County Sheriff,2017,27,20
Greene,Greene County Sheriff,2016,32,22
Greene,Greene County Sheriff,2015,30,20
Greene,Greene County Sheriff,2014,32,17
Greene,Greene County Sheriff,2011,33,7
Greene,Greene County Sheriff,2010,31,5
Greene,Greene County Sheriff,2009,33,9
Greene,Greene County Sheriff,2008,32,5
Greene,Greene County Sheriff,2007,30,9
Greene,Hunter Town PD,2019,3,11
Greene,Hunter Town PD,2018,3,7
Greene,Hunter Town PD,2017,3,8
Greene,Hunter Town PD,2016,3,8
Greene,Hunter Town PD,2015,3,9
Greene,Hunter Town PD,2014,3,8
Greene,Hunter Town PD,2012,2,10
Greene,Hunter Town PD,2011,1,13
Greene,Hunter Town PD,2010,1,11
Greene,Hunter Town PD,2009,1,11
Greene,Hunter Town PD,2008,1,9
Greene,Hunter Town PD,2007,1,10
Greene,Windham Town PD,2019,1,12
Greene,Windham Town PD,2018,1,10
Greene,Windham Town PD,2017,1,11
Greene,Windham Town PD,2016,2,10
Greene,Windham Town PD,2015,1,12
Greene,Windham Town PD,2014,1,14
Greene,Windham Town PD,2013,1,15
Greene,Windham Town PD,2012,3,11
Greene,Windham Town PD,2011,2,15
Greene,Windham Town PD,2010,2,9
Greene,Windham Town PD,2009,2,9
Greene,Windham Town PD,2008,3,10
Greene,Windham Town PD,2007,3,10
Hamilton,Hamilton County Sheriff,2019,8,2
Hamilton,Hamilton County Sheriff,2018,7,2
Hamilton,Hamilton County Sheriff,2017,7,2
Hamilton,Hamilton County Sheriff,2016,6,2
Hamilton,Hamilton County Sheriff,2015,6,2
Hamilton,Hamilton County Sheriff,2014,7,2
Hamilton,Hamilton County Sheriff,2013,6,7
Hamilton,Hamilton County Sheriff,2012,6,2
Hamilton,Hamilton County Sheriff,2011,6,0
Hamilton,Hamilton County Sheriff,2010,6,0
Hamilton,Hamilton County Sheriff,2009,6,0
Hamilton,Inlet Town PD,2019,2,6
Hamilton,Inlet Town PD,2018,1,6
Hamilton,Inlet Town PD,2017,3,3
Hamilton,Inlet Town PD,2016,3,3
Hamilton,Inlet Town PD,2015,2,3
Hamilton,Inlet Town PD,2014,2,4
Hamilton,Inlet Town PD,2013,3,4
Hamilton,Inlet Town PD,2012,3,5
Hamilton,Inlet Town PD,2011,3,5
Hamilton,Inlet Town PD,2010,3,5
Hamilton,Inlet Town PD,2009,3,2
Hamilton,Inlet Town PD,2007,2,2
Herkimer,Dolgeville Vg PD,2019,3,17
Herkimer,Dolgeville Vg PD,2018,3,17
Herkimer,Dolgeville Vg PD,2017,2,23
Herkimer,Dolgeville Vg PD,2016,2,26
Herkimer,Dolgeville Vg PD,2015,2,23
Herkimer,Dolgeville Vg PD,2014,2,22
Herkimer,Dolgeville Vg PD,2013,2,20
Herkimer,Dolgeville Vg PD,2012,2,21
Herkimer,Dolgeville Vg PD,2011,2,13
Herkimer,Dolgeville Vg PD,2010,2,13
Herkimer,Dolgeville Vg PD,2007,3,13
Herkimer,Frankfort Town PD,2019,3,12
Herkimer,Frankfort Town PD,2018,2,12
Herkimer,Frankfort Town PD,2017,1,12
Herkimer,Frankfort Town PD,2016,3,11
Herkimer,Frankfort Town PD,2015,3,13
Herkimer,Frankfort Town PD,2014,3,13
Herkimer,Frankfort Town PD,2011,3,17
Herkimer,Frankfort Town PD,2010,3,16
Herkimer,Frankfort Vg PD,2019,4,14
Herkimer,Frankfort Vg PD,2018,4,14
Herkimer,Frankfort Vg PD,2017,4,15
Herkimer,Frankfort Vg PD,2016,4,14
Herkimer,Frankfort Vg PD,2015,4,14
Herkimer,Frankfort Vg PD,2014,4,11
Herkimer,Frankfort Vg PD,2013,3,14
Herkimer,Frankfort Vg PD,2012,4,10
Herkimer,Frankfort Vg PD,2011,5,14
Herkimer,Frankfort Vg PD,2010,4,15
Herkimer,Frankfort Vg PD,2009,4,5
Herkimer,Frankfort Vg PD,2008,4,7
Herkimer,Frankfort Vg PD,2007,1,15
Herkimer,Herkimer County Sheriff,2019,16,12
Herkimer,Herkimer County Sheriff,2018,15,11
Herkimer,Herkimer County Sheriff,2017,18,10
Herkimer,Herkimer County Sheriff,2016,16,12
Herkimer,Herkimer County Sheriff,2015,15,7
Herkimer,Herkimer County Sheriff,2014,13,7
Herkimer,Herkimer County Sheriff,2013,14,6
Herkimer,Herkimer County Sheriff,2012,14,5
Herkimer,Herkimer County Sheriff,2011,15,4
Herkimer,Herkimer County Sheriff,2010,15,5
Herkimer,Herkimer County Sheriff,2009,11,5
Herkimer,Herkimer County Sheriff,2008,11,5
Herkimer,Herkimer County Sheriff,2007,11,5
Herkimer,Herkimer Vg PD,2019,18,1
Herkimer,Herkimer Vg PD,2018,18,1
Herkimer,Herkimer Vg PD,2017,20,4
Herkimer,Herkimer Vg PD,2016,19,7
Herkimer,Herkimer Vg PD,2015,20,8
Herkimer,Herkimer Vg PD,2014,19,8
Herkimer,Herkimer Vg PD,2013,20,6
Herkimer,Herkimer Vg PD,2012,21,7
Herkimer,Herkimer Vg PD,2011,21,7
Herkimer,Herkimer Vg PD,2010,22,7
Herkimer,Herkimer Vg PD,2009,22,7
Herkimer,Herkimer Vg PD,2008,22,7
Herkimer,Herkimer Vg PD,2007,22,6
Herkimer,Ilion Vg PD,2019,19,0
Herkimer,Ilion Vg PD,2018,20,0
Herkimer,Ilion Vg PD,2017,19,0
Herkimer,Ilion Vg PD,2016,20,0
Herkimer,Ilion Vg PD,2015,19,0
Herkimer,Ilion Vg PD,2014,19,0
Herkimer,Ilion Vg PD,2013,19,0
Herkimer,Ilion Vg PD,2012,20,0
Herkimer,Ilion Vg PD,2011,20,0
Herkimer,Ilion Vg PD,2010,20,0
Herkimer,Ilion Vg PD,2009,20,0
Herkimer,Ilion Vg PD,2008,20,0
Herkimer,Ilion Vg PD,2007,20,0
Herkimer,Little Falls City PD,2019,12,14
Herkimer,Little Falls City PD,2018,12,14
Herkimer,Little Falls City PD,2017,12,13
Herkimer,Little Falls City PD,2016,11,14
Herkimer,Little Falls City PD,2015,10,15
Herkimer,Little Falls City PD,2014,11,14
Herkimer,Little Falls City PD,2013,10,14
Herkimer,Little Falls City PD,2012,13,10
Herkimer,Little Falls City PD,2011,12,11
Herkimer,Little Falls City PD,2010,11,11
Herkimer,Little Falls City PD,2009,12,10
Herkimer,Little Falls City PD,2008,12,8
Herkimer,Little Falls City PD,2007,13,9
Herkimer,Mohawk Vg PD,2019,4,11
Herkimer,Mohawk Vg PD,2018,4,12
Herkimer,Mohawk Vg PD,2017,4,14
Herkimer,Mohawk Vg PD,2016,4,16
Herkimer,Mohawk Vg PD,2015,4,14
Herkimer,Mohawk Vg PD,2014,4,12
Herkimer,Mohawk Vg PD,2013,4,14
Herkimer,Mohawk Vg PD,2012,4,13
Herkimer,Mohawk Vg PD,2011,4,13
Herkimer,Mohawk Vg PD,2010,4,15
Herkimer,Mohawk Vg PD,2009,4,13
Herkimer,Mohawk Vg PD,2008,4,14
Herkimer,Mohawk Vg PD,2007,4,11
Herkimer,Webb Town PD,2019,6,5
Herkimer,Webb Town PD,2018,6,4
Herkimer,Webb Town PD,2017,6,4
Herkimer,Webb Town PD,2016,5,3
Herkimer,Webb Town PD,2015,5,3
Herkimer,Webb Town PD,2014,5,1
Herkimer,Webb Town PD,2013,4,1
Herkimer,Webb Town PD,2012,5,4
Herkimer,Webb Town PD,2011,5,4
Herkimer,Webb Town PD,2010,5,2
Herkimer,Webb Town PD,2009,5,2
Herkimer,Webb Town PD,2008,5,2
Jefferson,Adams Vg PD,2018,0,6
Jefferson,Adams Vg PD,2017,0,7
Jefferson,Adams Vg PD,2016,0,6
Jefferson,Adams Vg PD,2015,0,6
Jefferson,Adams Vg PD,2014,0,6
Jefferson,Adams Vg PD,2013,0,7
Jefferson,Adams Vg PD,2012,0,6
Jefferson,Adams Vg PD,2011,0,6
Jefferson,Adams Vg PD,2010,0,6
Jefferson,Adams Vg PD,2009,0,7
Jefferson,Adams Vg PD,2008,0,7
Jefferson,Adams Vg PD,2007,0,7
Jefferson,Alexandria Bay Vg PD,2019,0,11
Jefferson,Alexandria Bay Vg PD,2018,0,12
Jefferson,Alexandria Bay Vg PD,2017,1,12
Jefferson,Alexandria Bay Vg PD,2016,1,12
Jefferson,Alexandria Bay Vg PD,2015,1,12
Jefferson,Alexandria Bay Vg PD,2014,1,11
Jefferson,Alexandria Bay Vg PD,2013,2,10
Jefferson,Alexandria Bay Vg PD,2012,2,11
Jefferson,Alexandria Bay Vg PD,2011,2,9
Jefferson,Alexandria Bay Vg PD,2010,2,9
Jefferson,Alexandria Bay Vg PD,2009,2,8
Jefferson,Alexandria Bay Vg PD,2008,2,12
Jefferson,Alexandria Bay Vg PD,2007,1,12
Jefferson,Black River Vg PD,2019,0,2
Jefferson,Black River Vg PD,2018,0,2
Jefferson,Black River Vg PD,2017,0,2
Jefferson,Black River Vg PD,2016,0,2
Jefferson,Black River Vg PD,2015,0,3
Jefferson,Black River Vg PD,2014,0,3
Jefferson,Black River Vg PD,2013,0,3
Jefferson,Cape Vincent Vg PD,2019,0,6
Jefferson,Cape Vincent Vg PD,2018,0,5
Jefferson,Cape Vincent Vg PD,2017,0,5
Jefferson,Cape Vincent Vg PD,2016,0,5
Jefferson,Cape Vincent Vg PD,2015,0,5
Jefferson,Cape Vincent Vg PD,2010,0,5
Jefferson,Cape Vincent Vg PD,2009,0,6
Jefferson,Cape Vincent Vg PD,2008,0,5
Jefferson,Cape Vincent Vg PD,2007,0,4
Jefferson,Carthage Vg PD,2019,3,4
Jefferson,Carthage Vg PD,2018,4,7
Jefferson,Carthage Vg PD,2017,4,7
Jefferson,Carthage Vg PD,2016,3,6
Jefferson,Carthage Vg PD,2015,4,6
Jefferson,Carthage Vg PD,2014,4,5
Jefferson,Carthage Vg PD,2013,4,5
Jefferson,Carthage Vg PD,2012,4,5
Jefferson,Carthage Vg PD,2011,3,6
Jefferson,Carthage Vg PD,2010,3,6
Jefferson,Carthage Vg PD,2009,4,4
Jefferson,Carthage Vg PD,2008,4,5
Jefferson,Carthage Vg PD,2007,5,5
Jefferson,Clayton Vg PD,2019,3,6
Jefferson,Clayton Vg PD,2018,8,0
Jefferson,Clayton Vg PD,2017,3,6
Jefferson,Clayton Vg PD,2016,3,5
Jefferson,Clayton Vg PD,2015,3,5
Jefferson,Clayton Vg PD,2014,3,3
Jefferson,Clayton Vg PD,2013,3,4
Jefferson,Clayton Vg PD,2012,3,2
Jefferson,Clayton Vg PD,2011,3,4
Jefferson,Clayton Vg PD,2010,3,10
Jefferson,Clayton Vg PD,2009,3,5
Jefferson,Clayton Vg PD,2007,3,3
Jefferson,Dexter Vg PD,2019,0,2
Jefferson,Dexter Vg PD,2018,0,2
Jefferson,Dexter Vg PD,2017,0,3
Jefferson,Dexter Vg PD,2016,0,3
Jefferson,Dexter Vg PD,2015,0,3
Jefferson,Dexter Vg PD,2014,0,3
Jefferson,Dexter Vg PD,2013,0,2
Jefferson,Dexter Vg PD,2010,0,2
Jefferson,Dexter Vg PD,2008,0,2
Jefferson,Dexter Vg PD,2007,0,2
Jefferson,Glen Park Vg PD,2019,0,1
Jefferson,Glen Park Vg PD,2018,0,1
Jefferson,Glen Park Vg PD,2017,0,1
Jefferson,Glen Park Vg PD,2016,0,1
Jefferson,Glen Park Vg PD,2015,0,1
Jefferson,Glen Park Vg PD,2014,0,1
Jefferson,Glen Park Vg PD,2013,0,1
Jefferson,Glen Park Vg PD,2012,0,1
Jefferson,Glen Park Vg PD,2011,0,1
Jefferson,Glen Park Vg PD,2010,0,1
Jefferson,Glen Park Vg PD,2009,0,1
Jefferson,Glen Park Vg PD,2008,0,1
Jefferson,Glen Park Vg PD,2007,0,1
Jefferson,Jefferson County Sheriff,2019,58,9
Jefferson,Jefferson County Sheriff,2018,58,10
Jefferson,Jefferson County Sheriff,2017,59,9
Jefferson,Jefferson County Sheriff,2016,57,10
Jefferson,Jefferson County Sheriff,2015,58,10
Jefferson,Jefferson County Sheriff,2014,59,4
Jefferson,Jefferson County Sheriff,2013,50,0
Jefferson,Jefferson County Sheriff,2012,53,0
Jefferson,Jefferson County Sheriff,2011,53,0
Jefferson,Jefferson County Sheriff,2010,53,0
Jefferson,Jefferson County Sheriff,2009,54,0
Jefferson,Jefferson County Sheriff,2008,54,0
Jefferson,Jefferson County Sheriff,2007,54,0
Jefferson,Sackets Harbor Vg PD,2019,0,8
Jefferson,Sackets Harbor Vg PD,2018,0,9
Jefferson,Sackets Harbor Vg PD,2017,0,7
Jefferson,Sackets Harbor Vg PD,2015,0,8
Jefferson,Sackets Harbor Vg PD,2014,0,9
Jefferson,Sackets Harbor Vg PD,2013,0,8
Jefferson,Sackets Harbor Vg PD,2012,0,8
Jefferson,Sackets Harbor Vg PD,2011,0,8
Jefferson,Sackets Harbor Vg PD,2010,0,8
Jefferson,Sackets Harbor Vg PD,2009,0,9
Jefferson,Sackets Harbor Vg PD,2008,0,8
Jefferson,Sackets Harbor Vg PD,2007,0,9
Jefferson,Theresa Vg PD,2018,0,3
Jefferson,Theresa Vg PD,2017,0,2
Jefferson,Watertown City PD,2019,70,1
Jefferson,Watertown City PD,2018,71,0
Jefferson,Watertown City PD,2017,68,0
Jefferson,Watertown City PD,2016,68,0
Jefferson,Watertown City PD,2015,68,14
Jefferson,Watertown City PD,2014,69,15
Jefferson,Watertown City PD,2013,67,15
Jefferson,Watertown City PD,2012,70,0
Jefferson,Watertown City PD,2011,68,0
Jefferson,Watertown City PD,2010,70,0
Jefferson,Watertown City PD,2009,69,0
Jefferson,Watertown City PD,2008,72,0
Jefferson,Watertown City PD,2007,77,16
Jefferson,West Carthage Vg PD,2019,0,8
Jefferson,West Carthage Vg PD,2018,0,9
Jefferson,West Carthage Vg PD,2017,0,9
Jefferson,West Carthage Vg PD,2016,0,8
Jefferson,West Carthage Vg PD,2015,0,9
Jefferson,West Carthage Vg PD,2014,0,9
Jefferson,West Carthage Vg PD,2013,0,8
Jefferson,West Carthage Vg PD,2012,0,8
Jefferson,West Carthage Vg PD,2011,0,8
Jefferson,West Carthage Vg PD,2010,0,8
Jefferson,West Carthage Vg PD,2009,0,7
Jefferson,West Carthage Vg PD,2007,0,7
Lewis,Lewis County Sheriff,2019,22,3
Lewis,Lewis County Sheriff,2018,30,6
Lewis,Lewis County Sheriff,2017,29,9
Lewis,Lewis County Sheriff,2016,26,5
Lewis,Lewis County Sheriff,2015,26,6
Lewis,Lewis County Sheriff,2014,29,7
Lewis,Lewis County Sheriff,2013,28,7
Lewis,Lewis County Sheriff,2012,29,7
Lewis,Lewis County Sheriff,2011,30,10
Lewis,Lewis County Sheriff,2010,30,10
Lewis,Lewis County Sheriff,2009,31,10
Lewis,Lewis County Sheriff,2008,26,8
Lewis,Lewis County Sheriff,2007,29,8
Lewis,Lowville Vg PD,2019,6,11
Lewis,Lowville Vg PD,2018,5,9
Lewis,Lowville Vg PD,2017,6,9
Lewis,Lowville Vg PD,2016,6,8
Lewis,Lowville Vg PD,2015,6,8
Lewis,Lowville Vg PD,2014,7,7
Lewis,Lowville Vg PD,2013,6,8
Lewis,Lowville Vg PD,2012,6,8
Lewis,Lowville Vg PD,2011,6,8
Lewis,Lowville Vg PD,2010,6,8
Lewis,Lowville Vg PD,2009,6,8
Lewis,Lowville Vg PD,2008,6,8
Lewis,Lowville Vg PD,2007,7,6
Livingston,Avon Vg PD,2019,5,4
Livingston,Avon Vg PD,2018,4,5
Livingston,Avon Vg PD,2017,4,5
Livingston,Avon Vg PD,2016,4,6
Livingston,Avon Vg PD,2015,4,5
Livingston,Avon Vg PD,2014,4,6
Livingston,Avon Vg PD,2013,4,5
Livingston,Avon Vg PD,2010,5,5
Livingston,Avon Vg PD,2008,5,6
Livingston,Avon Vg PD,2007,5,4
Livingston,Caledonia Vg PD,2019,2,6
Livingston,Caledonia Vg PD,2018,3,4
Livingston,Caledonia Vg PD,2017,3,4
Livingston,Caledonia Vg PD,2016,3,6
Livingston,Caledonia Vg PD,2015,3,4
Livingston,Caledonia Vg PD,2014,3,5
Livingston,Caledonia Vg PD,2013,3,6
Livingston,Caledonia Vg PD,2012,3,3
Livingston,Caledonia Vg PD,2011,3,4
Livingston,Caledonia Vg PD,2010,2,4
Livingston,Caledonia Vg PD,2009,2,5
Livingston,Caledonia Vg PD,2008,5,3
Livingston,Dansville Vg PD,2018,6,4
Livingston,Dansville Vg PD,2017,7,3
Livingston,Dansville Vg PD,2016,5,5
Livingston,Dansville Vg PD,2015,6,2
Livingston,Dansville Vg PD,2014,6,2
Livingston,Dansville Vg PD,2013,5,3
Livingston,Dansville Vg PD,2012,5,4
Livingston,Dansville Vg PD,2011,6,5
Livingston,Dansville Vg PD,2010,6,6
Livingston,Dansville Vg PD,2009,5,7
Livingston,Dansville Vg PD,2008,5,6
Livingston,Dansville Vg PD,2007,9,10
Livingston,Geneseo Vg PD,2019,8,4
Livingston,Geneseo Vg PD,2018,8,3
Livingston,Geneseo Vg PD,2017,8,6
Livingston,Geneseo Vg PD,2016,8,5
Livingston,Geneseo Vg PD,2015,7,5
Livingston,Geneseo Vg PD,2014,7,5
Livingston,Geneseo Vg PD,2013,7,5
Livingston,Geneseo Vg PD,2012,7,4
Livingston,Geneseo Vg PD,2011,8,5
Livingston,Geneseo Vg PD,2010,8,5
Livingston,Geneseo Vg PD,2009,8,4
Livingston,Geneseo Vg PD,2008,8,4
Livingston,Geneseo Vg PD,2007,8,5
Livingston,Livingston County Sheriff,2019,75,41
Livingston,Livingston County Sheriff,2018,73,39
Livingston,Livingston County Sheriff,2017,75,40
Livingston,Livingston County Sheriff,2016,78,46
Livingston,Livingston County Sheriff,2015,74,36
Livingston,Livingston County Sheriff,2014,72,29
Livingston,Livingston County Sheriff,2013,72,27
Livingston,Livingston County Sheriff,2012,69,30
Livingston,Livingston County Sheriff,2011,73,32
Livingston,Livingston County Sheriff,2010,74,30
Livingston,Livingston County Sheriff,2009,72,30
Livingston,Livingston County Sheriff,2008,71,29
Livingston,Livingston County Sheriff,2007,66,25
Livingston,Mount Morris Vg PD,2019,3,12
Livingston,Mount Morris Vg PD,2018,4,11
Livingston,Mount Morris Vg PD,2017,5,9
Livingston,Mount Morris Vg PD,2016,5,10
Livingston,Mount Morris Vg PD,2015,5,11
Livingston,Mount Morris Vg PD,2014,5,12
Livingston,Mount Morris Vg PD,2013,5,13
Livingston,Mount Morris Vg PD,2012,5,12
Livingston,Mount Morris Vg PD,2011,5,10
Livingston,Mount Morris Vg PD,2010,5,11
Livingston,Mount Morris Vg PD,2009,5,11
Livingston,Mount Morris Vg PD,2008,6,11
Livingston,Mount Morris Vg PD,2007,5,11
Livingston,Nunda Town and Vg PD,2017,0,9
Livingston,Nunda Town and Vg PD,2016,0,11
Livingston,Nunda Town and Vg PD,2015,0,12
Livingston,Nunda Town and Vg PD,2014,0,9
Livingston,Nunda Town and Vg PD,2013,0,12
Livingston,Nunda Town and Vg PD,2012,0,12
Livingston,Nunda Town and Vg PD,2011,0,12
Livingston,Nunda Town and Vg PD,2010,0,12
Livingston,Nunda Town and Vg PD,2009,0,10
Livingston,Nunda Town and Vg PD,2008,0,8
Livingston,Nunda Town and Vg PD,2007,0,12
Livingston,SUNY Police - Geneseo,2019,23,1
Livingston,SUNY Police - Geneseo,2018,24,0
Livingston,SUNY Police - Geneseo,2017,23,1
Livingston,SUNY Police - Geneseo,2016,22,0
Livingston,SUNY Police - Geneseo,2015,22,0
Livingston,SUNY Police - Geneseo,2014,18,4
Livingston,SUNY Police - Geneseo,2013,19,1
Livingston,SUNY Police - Geneseo,2012,17,1
Livingston,SUNY Police - Geneseo,2011,16,1
Livingston,SUNY Police - Geneseo,2010,16,1
Livingston,SUNY Police - Geneseo,2009,18,1
Livingston,SUNY Police - Geneseo,2008,21,2
Livingston,SUNY Police - Geneseo,2007,21,2
Madison,Canastota Vg PD,2019,5,11
Madison,Canastota Vg PD,2018,5,10
Madison,Canastota Vg PD,2017,5,14
Madison,Canastota Vg PD,2016,6,11
Madison,Canastota Vg PD,2015,6,9
Madison,Canastota Vg PD,2014,6,10
Madison,Canastota Vg PD,2013,6,10
Madison,Canastota Vg PD,2012,6,10
Madison,Canastota Vg PD,2011,6,10
Madison,Canastota Vg PD,2010,7,8
Madison,Canastota Vg PD,2009,8,8
Madison,Canastota Vg PD,2008,7,8
Madison,Canastota Vg PD,2007,8,5
Madison,Cazenovia Vg PD,2019,6,10
Madison,Cazenovia Vg PD,2018,5,11
Madison,Cazenovia Vg PD,2017,5,13
Madison,Cazenovia Vg PD,2016,5,10
Madison,Cazenovia Vg PD,2015,5,23
Madison,Cazenovia Vg PD,2014,5,14
Madison,Cazenovia Vg PD,2013,5,13
Madison,Cazenovia Vg PD,2012,5,14
Madison,Cazenovia Vg PD,2011,5,15
Madison,Cazenovia Vg PD,2010,5,12
Madison,Cazenovia Vg PD,2009,6,14
Madison,Cazenovia Vg PD,2008,3,25
Madison,Cazenovia Vg PD,2007,6,11
Madison,Chittenango Vg PD,2019,3,22
Madison,Chittenango Vg PD,2018,3,17
Madison,Chittenango Vg PD,2017,3,20
Madison,Chittenango Vg PD,2016,3,24
Madison,Chittenango Vg PD,2015,2,21
Madison,Chittenango Vg PD,2014,2,24
Madison,Chittenango Vg PD,2013,3,20
Madison,Chittenango Vg PD,2012,4,22
Madison,Chittenango Vg PD,2011,4,25
Madison,Chittenango Vg PD,2010,5,23
Madison,Chittenango Vg PD,2009,5,20
Madison,Chittenango Vg PD,2008,5,17
Madison,Chittenango Vg PD,2007,7,14
Madison,Hamilton Vg PD,2019,4,11
Madison,Hamilton Vg PD,2018,5,12
Madison,Hamilton Vg PD,2017,5,12
Madison,Hamilton Vg PD,2016,5,6
Madison,Hamilton Vg PD,2015,5,9
Madison,Hamilton Vg PD,2014,5,9
Madison,Hamilton Vg PD,2013,5,7
Madison,Hamilton Vg PD,2012,5,8
Madison,Hamilton Vg PD,2011,4,11
Madison,Hamilton Vg PD,2010,3,15
Madison,Hamilton Vg PD,2009,2,16
Madison,Hamilton Vg PD,2008,3,14
Madison,Hamilton Vg PD,2007,3,15
Madison,Madison County Sheriff,2019,52,42
Madison,Madison County Sheriff,2018,49,30
Madison,Madison County Sheriff,2017,45,35
Madison,Madison County Sheriff,2016,44,32
Madison,Madison County Sheriff,2015,41,39
Madison,Madison County Sheriff,2014,37,39
Madison,Madison County Sheriff,2013,39,44
Madison,Madison County Sheriff,2012,40,45
Madison,Madison County Sheriff,2011,39,40
